initial_mode,states,Wind,GF,GFPRED,GFACT,kill_switch,modes,throttle,max_deviation,max_altitude,duration,final_landing_state,freefall_occurred,mission_complete
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,ALTCTL,0.0,10.069345,8.521588,44.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,ALTCTL,550.0,12.108533,8.663477,44.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,POSCTL,0.0,11.774075,8.558098,44.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,OFFBOARD,260.0,0.270578414,12.924591,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,ALTCTL,550.0,10.704658,8.295675,102.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,STABILIZED,435.0,10.061977,12.154161,91.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,POSCTL,260.0,11.4156,8.57488,194.0,False,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,POSCTL,550.0,11.77276,8.571749,106.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,ALTCTL,615.0,8.68679,17.382992,113.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,ALTCTL,260.0,6.867269,8.487184,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,OFFBOARD,0.0,0.17828217,12.895122,93.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,OFFBOARD,550.0,0.27245392,12.937832,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,POSCTL,550.0,11.410448,8.844752,94.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,ALTCTL,0.0,9.803873,8.508697,48.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,STABILIZED,0.0,10.993927,8.384466,33.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,OFFBOARD,600.0,0.0184229999999985,12.704027,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,STABILIZED,450.0,9.36796,76.61244,171.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,ALTCTL,615.0,9.915297,16.435324,105.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,STABILIZED,445.0,7.41308,57.91126,153.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,POSCTL,600.0,12.202404,15.129189,108.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,OFFBOARD,600.0,0.1415611,12.941388,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,OFFBOARD,550.0,0.305842295,12.934125,86.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,OFFBOARD,550.0,0.22309155,12.993353,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,ALTCTL,550.0,12.306896,8.857908,100.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,OFFBOARD,260.0,0.07073273,12.966303,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,POSCTL,550.0,11.74292,8.799433,99.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,OFFBOARD,550.0,0.116927,12.926842,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,POSCTL,0.0,11.430639,8.622078,44.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,POSCTL,550.0,12.031038,8.595531,99.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,STABILIZED,0.0,11.037922,8.355268,33.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,POSCTL,615.0,11.789362,18.215136,110.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,POSCTL,260.0,11.895223,8.384263,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,STABILIZED,225.0,10.724869,8.602003,88.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,POSCTL,615.0,11.578897,19.489939,112.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,STABILIZED,0.0,10.470192,8.3860235,33.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,STABILIZED,225.0,4.284354,8.300115,94.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,POSCTL,600.0,11.93145,8.995609,100.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,POSCTL,260.0,11.867557,8.391881,312.0,False,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,OFFBOARD,600.0,0.271723412,12.862295,89.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,ALTCTL,260.0,9.968935,8.471018,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,POSCTL,0.0,11.672753,8.566907,44.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,Yes,AUTO.RTL,None,14.1789406,22.842823,160.0,True,True,False
OFFBOARD,Hover,1.0,No,None,None,Yes,AUTO.LOITER,None,14.6526165,12.585508,87.0,True,True,False
AUTO.LAND,Disarm,1.0,No,None,None,Yes,STABILIZED,None,0.230722755,12.842029,77.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,STABILIZED,None,0.280566275,12.68272,77.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,Yes,AUTO.LAND,None,33.20299062,2.4118614,25.0,True,True,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,AUTO.LOITER,None,34.8532484,0.03671271,91.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,Yes,POSCTL,None,9.4618377,3.1226313,135.0,False,True,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,AUTO.RTL,None,34.6890982,0.041128967,87.0,True,False,False
AUTO.LAND,Disarm,1.0,No,None,None,Yes,AUTO.RTL,None,0.18562612,12.776842,77.0,True,False,False
AUTO.LAND,Disarm,1.0,No,None,None,Yes,OFFBOARD,None,0.249369666,12.683131,77.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,POSCTL,None,34.01127064,0.04993805,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,AUTO.LAND,None,0.0818071,12.677693,82.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,AUTO.LAND,None,34.8491084,0.08206194,10.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,ALTCTL,None,0.28611463,12.719756,77.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,POSCTL,None,0.16920632,12.767285,76.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,AUTO.RTL,None,0.20090622,12.733995,76.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,AUTO.RTL,None,34.41928795,0.120542064,88.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,POSCTL,None,33.86208465,0.0794536,88.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,STABILIZED,None,34.8434004,0.2543773,90.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,Yes,AUTO.LOITER,None,33.96726519,2.2428615,91.0,True,True,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,STABILIZED,None,34.6544726,0.0099603105,88.0,True,False,False
AUTO.LAND,Disarm,1.0,No,None,None,Yes,ALTCTL,None,0.25459622,12.70067,78.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,OFFBOARD,None,33.9246015,0.021983515,89.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,Yes,AUTO.RTL,None,9.5401208,3.0443482,153.0,False,True,False
OFFBOARD,Hover,1.0,No,None,None,Yes,OFFBOARD,None,14.25200867,12.566863,117.0,True,True,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,OFFBOARD,None,34.7791758,0.058302883,88.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,Yes,ALTCTL,None,14.74219076,12.551596,87.0,True,True,False
OFFBOARD,Hover,1.0,No,None,None,Yes,AUTO.LAND,None,14.7097061,12.4913435,87.0,True,True,False
OFFBOARD,Flying,1.0,No,None,None,Yes,STABILIZED,None,9.8262664,2.7582026,107.0,False,True,False
AUTO.LAND,Land,1.0,No,None,None,Yes,AUTO.LOITER,None,0.283229794,12.732869,90.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,Yes,POSCTL,None,14.7748347,12.763506,87.0,True,True,False
AUTO.LAND,Disarm,1.0,No,None,None,Yes,POSCTL,None,0.0898201999999999,12.646459,106.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,Yes,OFFBOARD,None,29.153059,3.1176066,100.0,True,True,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,ALTCTL,None,34.7693756,0.04536677,88.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,Yes,STABILIZED,None,14.76546742,12.156211,85.0,True,True,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,AUTO.LAND,None,34.4626373,0.040255275,89.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,AUTO.LOITER,None,34.8343062,0.012227646,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,OFFBOARD,None,0.234379925,12.728328,77.0,True,False,False
AUTO.LAND,Arm,None,No,None,None,No,POSCTL,550.0,0.15793447,12.597345,65.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Warning,No,POSCTL,600.0,24.96038,4.6253085,44.0,True,False,False
OFFBOARD,Flying,None,Yes,Yes,Hold mode,No,STABILIZED,None,23.812702,4.6958528,29.0,True,True,False
OFFBOARD,Flying,None,No,None,None,No,ALTCTL,260.0,14.256272624,12.654416,68.0,True,False,False
AUTO.LAND,Land,None,No,None,None,No,POSCTL,260.0,0.10244736,12.858172,81.0,True,False,False
AUTO.LAND,Disarm,None,No,None,None,No,ALTCTL,None,0.10984206,12.852708,81.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Land mode,No,POSCTL,550.0,25.180182,4.5662713,27.0,True,False,False
OFFBOARD,Flying,None,No,None,None,No,POSCTL,600.0,1.374080617,12.851737,77.0,True,False,False
AUTO.LAND,Arm,None,No,None,None,No,AUTO.LOITER,None,0.101182,12.856404,81.0,True,False,True
AUTO.LAND,Disarm,None,No,None,None,No,AUTO.LOITER,None,0.1788097,12.628241,73.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,None,No,OFFBOARD,0.0,0.0900839,12.64368,73.0,True,False,True
OFFBOARD,Takeoff,None,Yes,Yes,None,No,STABILIZED,None,0.1343290999999999,12.451874,73.0,True,False,True
OFFBOARD,Takeoff,None,No,None,None,No,STABILIZED,None,0.15118366,12.536852,76.0,True,False,False
OFFBOARD,Takeoff,None,No,None,None,No,OFFBOARD,600.0,33.541075617000004,8.715631e-05,83.0,True,False,False
OFFBOARD,Flying,None,No,None,None,No,AUTO.RTL,0.0,1.372426785,29.792221,83.0,False,False,False
AUTO.LAND,Disarm,None,No,None,None,No,POSCTL,600.0,0.10451879,12.834085,81.0,True,False,True
AUTO.LAND,Land,None,No,None,None,No,AUTO.RTL,None,0.13618371,12.61629,74.0,True,False,False
OFFBOARD,Hover,None,No,None,None,No,AUTO.RTL,550.0,14.254109845,12.603242,62.0,True,False,False
AUTO.LAND,Arm,None,No,None,None,No,OFFBOARD,None,0.1110021000000001,12.896208,78.0,True,False,True
AUTO.LAND,Disarm,None,No,None,None,No,AUTO.LAND,None,0.1110021000000001,12.896208,78.0,True,False,True
AUTO.LAND,Disarm,None,No,None,None,No,POSCTL,0.0,0.16196184,12.657411,73.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Hold mode,No,AUTO.LOITER,None,25.351391,4.601496,76.0,False,False,False
OFFBOARD,Flying,None,No,None,None,No,ALTCTL,0.0,14.2694249783,12.659185,67.0,True,False,False
OFFBOARD,Flying,None,No,None,None,No,POSCTL,260.0,14.266341877,12.638554,67.0,True,False,False
AUTO.LAND,Arm,None,No,None,None,No,OFFBOARD,None,0.0951406999999999,12.882757,78.0,True,False,True
AUTO.LAND,Disarm,None,No,None,None,No,AUTO.LOITER,None,0.14353004,12.642107,73.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Return mode,No,AUTO.LOITER,260.0,25.130576,4.661759,76.0,False,False,False
AUTO.LAND,Arm,None,No,None,None,No,STABILIZED,None,0.1006679999999999,12.849435,81.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Return mode,No,ALTCTL,0.0,24.549595000000004,4.592834,27.0,True,False,False
OFFBOARD,Flying,None,No,None,None,No,STABILIZED,None,14.257858122999998,12.605338,52.0,True,True,False
AUTO.LAND,Arm,None,No,None,None,No,ALTCTL,0.0,0.10143727,12.833296,81.0,True,False,True
AUTO.LAND,Land,None,No,None,None,No,OFFBOARD,0.0,0.1658634,12.60865,73.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Warning,No,POSCTL,260.0,24.883518,4.648765,27.0,True,False,False
AUTO.LAND,Arm,None,No,None,None,No,POSCTL,260.0,0.10300659,12.837214,81.0,True,False,False
OFFBOARD,Flying,None,No,None,None,No,AUTO.LOITER,615.0,33.44771886,2.055576,27.0,True,False,False
OFFBOARD,Takeoff,None,No,None,None,No,ALTCTL,None,0.1017953,12.83566,81.0,True,False,True
OFFBOARD,Hover,None,No,None,None,No,STABILIZED,None,14.852293499999998,12.543734,35.0,True,True,False
OFFBOARD,Flying,None,No,None,None,No,OFFBOARD,600.0,0.10067147,12.845505,81.0,True,False,False
OFFBOARD,Hover,None,Yes,Yes,None,No,AUTO.LAND,550.0,14.25612736,12.545576,57.0,True,False,False
AUTO.LAND,Land,None,No,None,None,No,AUTO.RTL,None,0.09506579,12.87561,83.0,False,False,False
OFFBOARD,Flying,None,Yes,Yes,Warning,No,OFFBOARD,0.0,0.10157599,12.846372,81.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Warning,No,OFFBOARD,None,0.17871515,12.629435,73.0,True,False,True
OFFBOARD,Takeoff,None,No,None,None,No,POSCTL,0.0,0.09279944,12.628684,73.0,True,False,True
AUTO.LAND,Arm,None,No,None,None,No,STABILIZED,None,0.1328600000000008,12.451609,73.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Warning,No,AUTO.LOITER,None,25.354912,4.6255717,76.0,False,False,False
AUTO.LAND,Arm,None,No,None,None,No,POSCTL,260.0,0.09405708,12.846404,81.0,True,False,False
OFFBOARD,Hover,None,No,None,None,No,POSCTL,None,14.26626297,12.54835,56.0,True,False,False
OFFBOARD,Takeoff,None,No,None,None,No,AUTO.LOITER,None,0.09429945,12.832657,81.0,True,False,True
AUTO.LAND,Disarm,None,No,None,None,No,STABILIZED,None,0.16232815,12.614562,73.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Land mode,No,AUTO.LAND,None,25.800737,4.644482,28.0,True,False,False
OFFBOARD,Takeoff,None,No,None,None,No,AUTO.LOITER,600.0,0.10166162,12.822619,81.0,True,False,False
OFFBOARD,Flying,None,Yes,Yes,Return mode,No,ALTCTL,None,23.220949,4.83677,36.0,True,False,False
AUTO.LAND,Land,None,No,None,None,No,POSCTL,0.0,0.0970048000000001,12.804491,81.0,True,False,False
OFFBOARD,Flying,None,No,None,None,No,ALTCTL,None,14.2693062007,12.673776,67.0,True,False,False
OFFBOARD,Flying,None,No,None,None,No,OFFBOARD,550.0,0.09860559,12.87586,81.0,True,False,False
AUTO.LAND,Land,None,No,None,None,No,ALTCTL,0.0,0.10295527,12.836583,81.0,True,False,False
OFFBOARD,Flying,None,Yes,Yes,Land mode,No,OFFBOARD,0.0,0.1042359,12.839219,80.0,True,False,True
OFFBOARD,Takeoff,None,No,None,None,No,ALTCTL,None,0.1700922,12.616947,73.0,True,False,True
OFFBOARD,Flying,None,No,None,None,No,STABILIZED,0.0,14.8241169,12.509687,46.0,True,True,False
OFFBOARD,Flying,None,No,None,None,No,AUTO.LOITER,None,0.10484834,12.922734,83.0,True,False,False
OFFBOARD,Flying,None,Yes,Yes,Land mode,No,STABILIZED,None,23.549695,4.701713,29.0,True,True,False
OFFBOARD,Flying,None,No,None,None,No,STABILIZED,None,33.543453539,2.0494566,24.0,True,True,False
OFFBOARD,Flying,None,No,None,None,No,ALTCTL,0.0,14.251396148,12.64194,66.0,True,False,False
AUTO.LAND,Arm,None,No,None,None,No,POSCTL,260.0,0.1011074,12.853325,81.0,True,False,False
OFFBOARD,Takeoff,None,No,None,None,No,ALTCTL,600.0,0.10868314,12.851117,81.0,True,False,False
AUTO.LAND,Disarm,None,No,None,None,No,OFFBOARD,None,0.10386536,12.87318,81.0,True,False,True
OFFBOARD,Flying,None,No,None,None,No,AUTO.LOITER,None,0.2766872,12.625651,76.0,False,False,False
AUTO.LAND,Arm,None,No,None,None,No,OFFBOARD,0.0,0.1295456999999999,12.874157,78.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Warning,No,OFFBOARD,None,0.15860571,12.656957,73.0,True,False,True
AUTO.LAND,Disarm,None,No,None,None,No,POSCTL,260.0,0.1250152,12.6451845,73.0,True,False,True
OFFBOARD,Takeoff,None,No,None,None,No,STABILIZED,None,0.1627323,12.442214,73.0,True,False,True
OFFBOARD,Takeoff,None,No,None,None,No,AUTO.LOITER,615.0,34.584192,0.09648795,76.0,True,False,False
OFFBOARD,Flying,None,Yes,Yes,Terminate,No,AUTO.LOITER,0.0,7.990081,4.594388,83.0,False,True,False
OFFBOARD,Hover,None,No,None,None,No,STABILIZED,None,14.2688733478,12.577491,43.0,True,True,False
OFFBOARD,Takeoff,None,No,None,None,No,ALTCTL,None,0.09581085,12.838428,81.0,True,False,True
OFFBOARD,Takeoff,None,No,None,None,No,STABILIZED,None,0.15886441,12.613827,73.0,True,False,True
OFFBOARD,Takeoff,None,No,None,None,No,AUTO.LAND,None,0.0862605,12.630445,73.0,True,False,True
OFFBOARD,Hover,None,No,None,None,No,OFFBOARD,None,0.1465360000000011,12.437933,73.0,True,False,True
AUTO.LAND,Arm,None,No,None,None,No,ALTCTL,260.0,0.14956024,12.518931,76.0,True,False,False
OFFBOARD,Flying,None,Yes,Yes,Hold mode,No,ALTCTL,0.0,23.468371,4.7766323,36.0,True,False,False
AUTO.LAND,Disarm,None,No,None,None,No,OFFBOARD,None,0.10663907000000003,12.854709,81.0,True,False,True
OFFBOARD,Flying,None,Yes,Yes,Return mode,No,AUTO.LAND,None,25.8036427,4.6501656,28.0,True,False,False
AUTO.LAND,Land,None,No,None,None,No,POSCTL,600.0,0.08423730000000007,12.835642,81.0,True,False,False
OFFBOARD,Flying,None,No,None,None,No,AUTO.LAND,None,33.509124942,2.0539997,27.0,True,False,False
OFFBOARD,Flying,None,No,None,None,No,OFFBOARD,None,0.10291250000000002,12.849743,81.0,True,False,True
OFFBOARD,Flying,None,No,None,None,No,OFFBOARD,None,0.17274381000000003,12.625333,73.0,True,False,True
OFFBOARD,Takeoff,None,No,None,None,No,ALTCTL,0.0,0.08827819999999997,12.646793,73.0,True,False,True
OFFBOARD,Flying,None,No,None,None,No,AUTO.RTL,None,34.723383,2.06972,19.0,True,False,False
OFFBOARD,Flying,None,Yes,Yes,Return mode,No,STABILIZED,None,23.905507,4.660214,29.0,True,True,False
OFFBOARD,Flying,None,No,None,None,No,STABILIZED,None,14.263508045999998,12.630597,52.0,True,True,False
OFFBOARD,Flying,None,No,None,None,No,AUTO.LAND,None,1.367118498,12.852791,77.0,True,False,False
OFFBOARD,Flying,None,No,None,None,No,POSCTL,600.0,33.5363603,2.0503528,26.0,True,False,False
OFFBOARD,Takeoff,None,No,None,None,No,AUTO.LAND,615.0,0.10488085000000003,12.837407,81.0,True,False,False
AUTO.LAND,Arm,None,No,None,None,No,AUTO.LOITER,None,0.09893696000000002,12.83616,80.0,True,False,True
OFFBOARD,Hover,None,No,None,None,No,AUTO.RTL,0.0,14.80362965,29.790642,76.0,False,False,False
AUTO.LAND,Land,None,No,None,None,No,AUTO.LAND,None,0.10158868000000001,12.850524,81.0,True,False,True
OFFBOARD,Takeoff,None,No,None,None,No,OFFBOARD,None,0.16332935,12.641828,70.0,True,False,True
OFFBOARD,Flying,None,No,None,None,No,AUTO.RTL,260.0,14.820095729999998,17.110651,68.0,True,False,False
OFFBOARD,Takeoff,None,No,None,None,No,STABILIZED,None,0.10003816000000001,12.837076,81.0,True,False,True
AUTO.LAND,Land,None,No,None,None,No,AUTO.LOITER,0.0,0.16903028000000003,12.618426,75.0,False,False,False
